Student_ID,First_Name,Last_Name,Gender,Attendance (%),Internal_marks,Final_Score,Assignments_Avg,Quizzes_score,Previous_gpa,Semester
S5509,Liam,Johnson,Male,65.96,62.2,59.82,95.64,99.22,3.88,II/I
S5510,Ali,Davis,Male,55.24,88.23,87.16,77.01,55.22,2.35,III/II
S5511,Liam,Davis,Female,85.84,59.23,45.64,67.42,52.37,2.94,I/I
S5512,Ahmed,Jones,Male,64.98,67.5,98.49,67.45,52.25,2.18,II/II
S5513,Omar,Jones,Female,58.32,83.28,46.99,56.57,60.84,3.25,IV/II
S5514,Omar,Davis,Female,57.39,66.0,86.38,79.69,78.96,3.1,IV/I
S5515,Liam,Williams,Female,65.75,87.59,62.09,79.11,75.28,2.81,I/II
S5516,Maria,Johnson,Female,79.63,79.7,91.92,90.0,67.5,3.04,IV/II
S5517,Emma,Johnson,Male,67.92,64.63,44.45,60.06,54.44,3.79,III/I
S5518,Maria,Williams,Female,51.03,70.24,62.48,64.54,61.69,2.39,III/I
S5519,Emma,Brown,Male,54.85,98.03,60.13,54.86,59.21,2.05,I/I
S5520,Omar,Johnson,Female,64.53,79.7,99.59,64.77,87.28,3.72,II/I
S5521,Omar,Smith,Female,82.99,94.3,99.13,71.41,89.0,3.15,II/I
S5522,Ali,Davis,Male,54.93,50.73,51.39,98.2,88.85,3.78,III/II
S5523,John,Davis,Female,78.03,68.99,77.8,82.65,98.45,3.19,I/I
S5524,Sara,Williams,Male,55.99,94.52,72.13,89.14,94.21,3.62,III/II
S5525,Maria,Johnson,Male,60.58,59.36,49.26,66.28,74.89,2.86,III/II
S5526,Ahmed,Brown,Female,58.61,98.06,50.07,57.23,70.75,3.5,III/I
S5527,Emma,Johnson,Female,53.36,45.82,99.36,62.84,95.79,3.83,III/II
S5528,Liam,Davis,Female,83.57,94.16,67.16,62.82,80.56,3.14,IV/II
S5529,Ahmed,Jones,Female,73.17,66.71,47.55,79.16,64.72,2.36,IV/I
S5530,John,Smith,Male,91.55,44.42,52.89,67.07,78.22,2.54,III/II
S5531,Emma,Williams,Female,54.94,92.77,56.1,92.87,99.61,2.4,III/I
S5532,Maria,Jones,Female,57.24,55.12,70.66,99.43,92.47,2.49,IV/I
S5533,Ali,Brown,Female,65.32,41.34,60.13,67.16,64.06,2.61,II/I
S5534,Ahmed,Jones,Female,88.29,48.15,67.3,85.25,97.65,3.11,I/II
S5535,John,Jones,Female,65.29,79.55,49.99,82.87,99.07,3.18,II/II
S5536,Maria,Brown,Male,70.42,98.67,59.6,59.72,61.56,2.85,III/II
S5537,Omar,Jones,Female,65.08,46.69,44.22,95.9,94.78,3.23,IV/II
S5538,Omar,Williams,Male,54.01,67.72,93.38,59.97,94.16,2.16,IV/I
S5539,Maria,Davis,Female,96.97,50.84,51.93,86.85,51.99,2.18,I/II
S5540,Maria,Johnson,Female,77.43,84.7,85.41,67.38,83.48,2.34,III/I
S5541,Maria,Jones,Female,89.39,47.08,60.97,68.35,65.26,3.04,I/II
S5542,Emma,Williams,Male,82.92,54.39,68.46,72.77,83.73,2.43,II/II
S5543,Maria,Johnson,Female,75.71,51.78,57.48,93.23,95.68,2.57,IV/II
S5544,Ahmed,Johnson,Male,54.48,73.15,81.79,57.01,74.94,2.8,I/II
S5545,John,Jones,Male,82.14,92.39,90.67,52.73,70.72,3.62,IV/II
S5546,Emma,Williams,Female,57.77,70.67,57.18,70.1,96.08,2.03,IV/I
S5547,Maria,Davis,Male,70.72,43.49,54.53,52.78,98.71,3.3,I/II
S5548,Sara,Jones,Female,81.46,73.8,80.89,84.38,53.11,3.34,IV/II
S5549,Liam,Brown,Female,89.11,87.85,51.71,88.02,96.14,3.6,I/II
S5550,Sara,Johnson,Male,84.25,47.93,78.39,92.74,54.14,3.87,I/II
S5551,John,Jones,Female,83.58,44.36,45.67,87.19,66.86,2.04,I/I
S5552,Omar,Johnson,Female,57.45,51.27,77.21,95.82,88.13,2.31,III/II
S5553,Ali,Williams,Male,67.31,84.77,70.8,87.42,88.85,3.77,III/I
S5554,Ali,Smith,Male,52.15,75.5,46.83,96.8,86.29,2.92,II/II
S5555,Liam,Jones,Male,85.97,72.44,78.95,59.66,51.96,3.13,III/I
S5556,Omar,Davis,Male,97.63,54.97,66.79,74.99,56.65,3.33,I/I
S5557,Emma,Jones,Male,63.21,59.93,53.03,99.7,96.81,3.36,I/I
S5558,Emma,Johnson,Male,54.38,97.95,61.2,84.08,54.07,3.86,IV/I
S5559,Emma,Williams,Female,73.78,54.44,69.53,93.93,53.93,3.99,I/I
S5560,Ali,Brown,Male,92.83,94.1,45.49,51.52,91.78,3.44,III/II
S5561,Sara,Davis,Male,77.6,74.83,97.46,93.59,82.06,2.57,I/I
S5562,Ali,Williams,Female,52.34,47.4,79.93,84.89,67.58,3.76,I/II
S5563,Ahmed,Jones,Female,98.71,68.04,46.15,58.54,58.29,2.1,III/I
S5564,Maria,Brown,Male,91.43,96.91,89.37,51.28,94.21,2.46,II/I
S5565,Emma,Williams,Male,56.58,65.11,59.35,63.0,99.43,3.79,II/II
S5566,Sara,Smith,Female,96.09,91.8,75.81,95.79,52.5,2.51,I/I
S5567,John,Davis,Male,72.53,55.39,56.63,83.41,77.71,2.44,III/I
S5568,Liam,Johnson,Male,68.59,74.26,84.0,95.97,63.07,2.28,IV/I
S5569,John,Williams,Female,73.05,90.63,83.38,72.31,91.62,3.72,I/I
S5570,Maria,Williams,Male,91.73,95.24,73.12,96.83,67.3,3.0,III/II
S5571,Sara,Smith,Female,82.97,69.15,54.46,73.15,85.73,3.35,I/I
S5572,Ali,Jones,Male,52.96,78.38,55.22,60.21,76.98,2.48,I/I
S5573,Ali,Davis,Female,97.88,40.18,62.97,57.57,77.08,3.52,IV/II
S5574,Ahmed,Davis,Female,57.39,55.19,48.7,99.69,92.9,3.52,IV/II
S5575,Ahmed,Johnson,Female,87.28,56.72,60.26,66.69,73.52,2.63,I/I
S5576,Ali,Williams,Male,81.81,45.61,81.06,58.0,92.28,2.82,IV/I
S5577,John,Brown,Female,59.38,56.78,89.85,50.42,68.17,2.42,IV/II
S5578,Liam,Williams,Male,58.54,59.27,59.95,64.28,58.74,3.95,I/I
S5579,Emma,Johnson,Female,93.52,98.13,54.02,94.46,72.77,3.29,II/II
S5580,John,Williams,Female,70.98,80.12,89.96,76.7,74.92,3.87,III/I
S5581,Liam,Smith,Female,82.73,65.56,93.44,81.62,73.92,2.61,IV/II
S5582,Ahmed,Williams,Male,75.2,99.28,64.6,96.12,90.42,3.56,IV/II
S5583,Maria,Williams,Male,86.37,49.19,41.61,75.64,78.23,3.53,III/II
S5584,Liam,Brown,Female,73.96,68.56,81.7,91.91,94.42,3.38,I/I
S5585,Ali,Smith,Male,64.37,78.82,87.04,66.19,75.71,3.93,I/I
S5586,Ahmed,Smith,Male,68.17,43.33,41.08,98.86,61.24,2.79,I/I
S5587,Ahmed,Williams,Male,92.95,83.02,75.7,53.94,56.47,2.26,I/I
S5588,Emma,Davis,Female,73.4,45.99,75.3,86.24,93.42,3.34,IV/II
S5589,Ali,Brown,Male,60.67,48.42,62.72,83.03,52.81,3.46,I/II
S5590,Emma,Williams,Female,96.73,49.58,84.99,59.58,55.88,3.15,I/II
S5591,Ali,Williams,Female,89.83,95.73,65.69,69.44,53.18,2.41,II/I
S5592,Emma,Johnson,Female,52.78,80.99,80.61,65.64,71.19,3.01,I/I
S5593,Liam,Johnson,Male,99.95,79.33,71.03,54.72,76.63,2.62,II/I
S5594,John,Davis,Female,84.75,73.33,54.91,79.24,50.99,2.85,II/II
S5595,Maria,Brown,Male,58.01,57.57,76.39,99.68,75.78,3.29,II/I
S5596,Maria,Jones,Male,61.86,77.25,84.21,77.98,69.69,3.49,III/I
S5597,Ali,Johnson,Female,84.62,64.61,98.43,77.26,88.68,2.46,I/II
S5598,Sara,Jones,Female,88.99,48.72,62.81,52.02,91.5,2.81,I/II
S5599,Omar,Smith,Female,61.95,81.38,43.87,56.96,84.25,2.54,I/I
S5600,Ahmed,Johnson,Male,62.85,47.77,99.28,75.66,73.67,2.4,IV/II
S5601,Ahmed,Johnson,Male,65.36,51.44,77.43,99.26,60.81,3.57,I/I
S5602,Ali,Brown,Female,79.9,89.06,96.79,93.83,92.36,3.82,II/II
S5603,Liam,Davis,Female,58.59,79.61,46.23,67.01,67.08,2.74,III/II
S5604,Emma,Jones,Male,55.21,77.86,60.52,77.15,67.81,3.5,II/II
S5605,Sara,Johnson,Male,83.94,65.09,48.04,77.64,95.8,3.79,III/I
S5606,John,Johnson,Female,88.95,63.78,90.13,84.27,98.78,3.69,I/I
S5607,Emma,Brown,Male,75.05,81.42,92.82,84.39,94.91,2.37,I/I
S5608,Emma,Brown,Male,68.19,84.4,70.08,89.49,99.91,3.91,II/II
S5609,Ali,Davis,Male,71.6,70.61,51.2,51.25,93.45,2.75,II/II
S5610,Ali,Jones,Male,69.42,98.16,47.63,97.18,85.22,2.68,II/II
S5611,Liam,Smith,Male,98.0,97.34,75.29,53.5,64.69,2.12,I/II
S5612,Ahmed,Davis,Male,88.4,64.75,70.38,73.81,97.65,2.97,II/I
S5613,Ali,Smith,Female,60.4,89.24,81.69,95.98,93.83,2.22,II/I
S5614,Ali,Williams,Male,69.21,72.6,58.31,74.38,62.04,2.5,I/I
S5615,Ali,Johnson,Female,77.2,70.71,64.14,53.18,74.46,2.63,I/II
S5616,Liam,Jones,Female,80.65,43.3,41.28,61.46,53.5,3.62,II/II
S5617,Ahmed,Davis,Male,73.41,74.44,76.61,78.93,97.67,3.75,I/I
S5618,John,Johnson,Female,90.51,94.03,65.39,54.39,78.64,2.6,I/II
S5619,John,Jones,Female,88.38,86.81,95.19,71.18,62.26,3.72,III/I
S5620,Omar,Jones,Female,75.26,87.18,78.51,66.45,64.62,3.71,III/II
S5621,Omar,Jones,Male,92.72,49.6,63.92,90.76,99.03,3.53,I/II
S5622,Ali,Johnson,Female,87.55,61.51,55.82,55.51,80.78,2.29,IV/I
S5623,Omar,Davis,Male,88.93,53.99,94.32,84.14,71.03,3.38,I/I
S5624,Ahmed,Brown,Female,97.82,58.95,40.98,70.33,74.99,3.89,IV/II
S5625,Liam,Johnson,Female,63.32,74.77,59.61,79.39,54.93,3.37,II/I
S5626,John,Jones,Female,63.38,61.89,96.61,60.28,53.75,2.66,IV/I
S5627,Emma,Davis,Female,94.45,73.64,79.24,80.49,79.64,3.0,II/II
S5628,John,Williams,Male,88.61,66.31,71.96,83.7,75.6,3.29,III/II
S5629,John,Smith,Female,96.33,57.2,52.21,53.51,67.96,3.02,IV/II
S5630,Ahmed,Jones,Female,53.16,45.72,90.0,91.22,78.31,2.24,III/I
S5631,Omar,Williams,Male,81.39,93.51,52.25,93.06,53.63,2.62,IV/II
S5632,Emma,Brown,Male,57.23,40.68,54.9,53.18,97.2,3.6,III/II
S5633,Ahmed,Jones,Male,75.19,40.1,51.51,80.16,64.69,3.72,IV/II
S5634,Ali,Williams,Female,57.79,89.61,49.49,79.7,53.59,2.27,III/II
S5635,Liam,Jones,Male,56.4,99.81,97.2,50.62,58.48,3.9,I/II
S5636,Maria,Johnson,Male,50.61,83.63,76.12,67.12,54.77,2.66,I/I
S5637,John,Davis,Male,81.51,40.92,78.27,98.45,58.93,3.32,IV/II
S5638,Maria,Williams,Male,67.95,53.6,97.26,77.77,70.84,3.5,IV/II
S5639,Liam,Davis,Male,55.26,98.31,53.83,96.66,86.9,3.62,I/I
S5640,Liam,Johnson,Male,66.14,88.52,40.36,83.78,63.62,3.89,III/II
S5641,Ahmed,Johnson,Female,58.45,74.01,75.93,51.42,71.8,2.63,II/II
S5642,Ahmed,Davis,Male,97.08,54.21,70.47,53.89,96.44,3.72,I/I
S5643,Ahmed,Williams,Female,66.0,40.86,68.66,86.11,64.79,2.26,III/II
S5644,Maria,Davis,Male,66.7,41.25,43.71,77.73,89.74,3.41,I/I
S5645,Ahmed,Davis,Male,91.99,76.72,67.27,56.36,57.89,3.48,II/II
S5646,Liam,Smith,Male,82.39,41.31,57.25,80.7,58.92,3.36,III/I
S5647,Ali,Williams,Female,85.51,99.62,56.47,90.51,72.81,2.5,IV/I
S5648,Ahmed,Smith,Male,81.8,51.0,53.34,87.65,61.71,3.75,III/II
S5649,Sara,Jones,Male,97.31,82.64,59.95,62.31,95.15,2.34,II/I
S5650,Omar,Davis,Male,60.35,49.3,61.19,62.91,52.54,2.11,II/I
S5651,Maria,Jones,Male,99.45,72.41,58.53,98.39,79.86,3.43,III/II
S5652,Sara,Williams,Female,91.55,44.84,98.73,94.37,80.21,2.95,I/II
S5653,Ahmed,Davis,Female,79.45,86.01,95.96,65.92,53.3,3.7,III/I
S5654,Liam,Jones,Female,83.12,75.1,74.47,91.2,86.63,2.77,I/II
S5655,Ali,Brown,Female,82.44,45.17,98.86,58.09,73.44,2.34,IV/I
S5656,John,Johnson,Female,52.92,90.92,99.47,59.84,86.15,3.67,II/I
S5657,Emma,Davis,Male,60.9,72.82,61.36,59.06,91.35,3.1,II/II
S5658,Omar,Johnson,Male,98.07,95.3,66.71,54.39,66.14,2.38,III/II
S5659,Emma,Smith,Male,76.72,95.0,97.54,92.73,74.22,3.44,IV/I
S5660,Ahmed,Jones,Female,68.92,95.23,76.52,78.94,63.04,3.02,IV/II
S5661,Omar,Smith,Male,88.1,44.67,52.78,62.95,60.08,3.21,IV/II
S5662,Omar,Davis,Female,76.23,47.26,81.36,92.43,50.03,2.92,I/I
S5663,Ali,Johnson,Male,50.66,99.26,52.34,90.13,98.18,3.66,II/I
S5664,Omar,Johnson,Female,86.81,69.26,60.36,55.05,72.05,3.66,III/I
S5665,Maria,Jones,Male,86.61,54.29,53.65,82.21,50.65,3.42,II/I
S5666,Sara,Davis,Male,58.26,86.18,54.7,86.09,50.45,2.21,III/I
S5667,Sara,Brown,Male,97.83,55.86,40.28,85.79,64.42,3.68,III/I
S5668,Sara,Brown,Male,61.2,83.63,92.84,86.16,50.7,3.34,III/II
S5669,Maria,Jones,Female,72.89,90.24,57.76,58.47,68.73,3.39,III/I
S5670,Emma,Davis,Male,55.74,87.06,45.18,65.75,53.15,2.73,I/II
S5671,Ali,Jones,Male,80.16,56.44,45.22,92.21,51.96,3.76,IV/II
S5672,Omar,Davis,Male,68.77,64.1,73.36,94.92,83.47,3.45,IV/I
S5673,Maria,Smith,Female,67.66,64.8,99.58,63.96,95.34,2.23,II/II
S5674,Sara,Jones,Male,91.35,69.48,48.7,51.15,70.47,2.82,II/I
S5675,Ahmed,Davis,Male,50.48,50.04,45.98,92.99,91.84,3.77,II/II
S5676,John,Brown,Male,89.9,67.15,66.3,68.85,51.46,2.09,IV/I
S5677,Omar,Davis,Male,78.57,70.65,73.8,66.47,88.88,3.92,I/I
S5678,Maria,Davis,Male,99.3,71.9,57.66,67.35,53.14,3.36,IV/I
S5679,Liam,Jones,Female,79.47,89.19,58.15,70.78,91.92,3.26,II/I
S5680,Maria,Smith,Female,52.77,71.04,65.47,68.91,94.12,2.54,IV/II
S5681,Ali,Smith,Female,52.53,53.85,58.85,78.32,89.3,2.5,II/II
S5682,Ali,Smith,Male,94.16,79.79,94.92,53.95,91.04,3.88,II/II
S5683,Maria,Smith,Female,92.06,87.84,42.52,98.58,78.07,2.6,III/II
S5684,Sara,Williams,Male,67.29,59.16,54.07,96.82,63.24,3.55,III/II
S5685,John,Jones,Male,80.9,78.72,88.51,96.72,82.16,2.79,IV/I
S5686,Omar,Johnson,Male,74.48,48.82,90.04,93.96,71.98,2.28,IV/I
S5687,Ali,Jones,Male,98.36,60.52,46.69,83.02,50.27,2.02,I/I
S5688,Omar,Williams,Female,97.5,94.55,98.43,61.06,73.84,3.09,III/I
S5689,Sara,Smith,Female,99.19,94.68,81.6,52.47,82.56,3.95,II/I
S5690,Omar,Williams,Female,93.32,74.52,56.36,54.97,50.69,2.74,III/II
S5691,Ahmed,Brown,Male,95.48,82.14,67.36,66.2,81.07,2.71,II/I
S5692,Ali,Brown,Female,60.86,91.24,57.83,75.19,82.63,2.69,I/I
S5693,Sara,Jones,Female,91.55,97.51,49.0,99.66,57.91,3.04,III/II
S5694,Sara,Jones,Male,85.44,69.39,57.47,71.77,71.55,2.88,III/II
S5695,John,Johnson,Female,98.14,73.69,74.81,76.23,98.22,3.76,III/I
S5696,John,Johnson,Male,78.56,64.94,89.56,84.76,94.21,3.01,II/I
S5697,Ahmed,Brown,Female,54.26,44.32,61.81,59.04,70.54,3.02,IV/II
S5698,Sara,Smith,Female,79.87,65.37,60.87,96.64,67.49,2.28,II/I
S5699,Emma,Williams,Female,84.33,87.44,68.08,76.45,56.2,3.97,II/I
S5700,Sara,Johnson,Male,61.02,88.29,78.67,63.81,51.76,2.5,III/I
S5701,John,Davis,Female,69.71,93.54,85.1,96.76,64.87,2.15,III/II
S5702,Emma,Johnson,Female,79.93,43.09,59.61,81.27,97.01,3.33,I/I
S5703,Ali,Smith,Female,68.71,71.63,75.18,74.18,97.93,3.19,II/I
S5704,Ali,Smith,Female,68.75,46.45,63.36,79.01,90.63,2.83,II/II
S5705,Omar,Jones,Male,56.65,52.04,82.98,87.42,67.54,2.84,IV/II
S5706,Maria,Williams,Male,97.04,94.01,49.88,57.73,57.18,3.57,IV/II
S5707,John,Smith,Female,87.52,69.81,55.42,93.24,79.78,2.39,III/I
S5708,Maria,Johnson,Female,50.06,85.51,65.56,97.98,82.33,3.64,I/II
S5709,Emma,Johnson,Female,88.28,43.86,93.36,78.35,71.23,3.3,I/I
S5710,John,Brown,Male,86.99,65.01,74.4,84.11,84.58,2.84,II/II
S5711,Ahmed,Smith,Female,50.49,80.45,97.92,92.99,87.33,2.92,II/I
S5712,Sara,Davis,Female,68.48,48.0,46.2,68.74,89.15,2.51,I/II
S5713,Ahmed,Jones,Male,80.34,59.55,67.61,99.64,75.11,3.5,I/I
S5714,Emma,Williams,Male,72.64,43.87,65.14,84.03,89.58,3.03,III/I
S5715,John,Davis,Male,88.9,79.08,76.01,71.2,51.27,2.64,I/II
S5716,Liam,Jones,Female,71.27,98.25,88.72,83.87,84.02,3.19,III/II
S5717,Emma,Johnson,Male,57.69,89.62,90.49,76.08,61.78,3.99,IV/I
S5718,Liam,Davis,Male,98.82,98.48,80.21,55.58,63.53,2.87,I/II
S5719,Sara,Jones,Female,62.1,90.74,78.49,89.79,54.57,3.84,IV/I
S5720,Ali,Johnson,Male,85.88,91.31,96.94,78.22,59.62,2.69,IV/II
S5721,Ali,Johnson,Female,57.16,74.63,63.02,89.79,99.6,2.11,II/II
S5722,Emma,Johnson,Female,66.45,71.1,89.97,57.75,70.77,2.41,I/I
S5723,Maria,Johnson,Male,72.1,64.38,95.29,76.92,96.39,2.84,II/II
S5724,John,Johnson,Female,59.61,89.09,69.49,88.33,58.14,2.44,II/II
S5725,John,Brown,Male,72.5,50.92,83.75,99.42,60.2,2.0,II/I
S5726,Ali,Davis,Male,57.86,43.37,62.62,94.22,77.89,3.83,III/I
S5727,Omar,Jones,Male,77.95,96.87,49.53,93.22,67.48,3.69,I/II
S5728,Ahmed,Brown,Female,83.19,40.23,75.19,62.37,82.2,3.48,I/I
S5729,Omar,Brown,Male,53.12,98.61,51.79,91.9,71.1,2.34,IV/II
S5730,Sara,Smith,Female,93.56,83.73,67.46,58.46,90.58,2.24,III/II
S5731,Ahmed,Smith,Female,59.26,59.71,92.37,59.91,71.58,2.14,III/I
S5732,Ahmed,Smith,Female,61.27,81.87,45.16,55.51,78.62,3.45,III/I
S5733,Emma,Williams,Male,83.07,89.07,41.83,92.88,66.05,3.86,I/I
S5734,Ali,Smith,Female,73.44,54.72,76.39,55.41,85.2,2.86,III/I
S5735,Omar,Jones,Female,74.97,86.25,59.86,56.91,82.74,2.24,II/I
S5736,Omar,Brown,Male,56.41,88.26,65.08,62.29,69.85,3.02,III/I
S5737,Ali,Jones,Male,90.29,54.96,64.34,78.63,63.8,2.7,IV/II
S5738,Omar,Davis,Female,80.85,42.52,45.2,94.01,80.71,2.75,IV/II
S5739,Liam,Smith,Female,56.77,52.25,40.21,70.91,97.16,3.24,II/I
S5740,Ali,Williams,Male,68.7,52.04,93.91,77.31,56.63,3.44,I/II
S5741,Emma,Davis,Female,90.52,43.91,53.07,58.32,89.96,2.22,I/II
S5742,Maria,Williams,Female,78.42,83.56,65.56,63.3,77.15,2.07,II/II
S5743,Ahmed,Davis,Female,55.43,62.8,98.32,56.7,76.28,3.99,IV/II
S5744,Emma,Brown,Female,68.64,93.06,89.61,70.5,98.08,2.47,II/I
S5745,John,Jones,Male,62.13,55.13,46.48,79.52,80.29,2.11,III/II
S5746,Sara,Johnson,Female,75.87,67.19,70.51,64.2,91.53,2.38,I/II
S5747,Maria,Jones,Male,92.17,78.34,83.8,92.3,75.72,2.08,III/I
S5748,John,Smith,Female,71.81,92.65,81.9,99.06,62.49,2.78,I/I
S5749,Ahmed,Johnson,Male,71.67,71.48,85.65,56.01,84.72,3.6,I/I
S5750,Omar,Williams,Female,95.27,62.41,67.45,50.89,96.16,2.68,IV/I
S5751,Ali,Brown,Male,78.81,92.02,50.56,89.49,92.06,2.89,IV/II
S5752,Ahmed,Brown,Female,78.31,58.61,67.89,59.53,59.92,3.35,II/I
S5753,Emma,Williams,Male,63.1,44.77,78.87,67.66,65.84,3.02,III/II
S5754,Sara,Smith,Female,80.39,66.7,76.52,69.71,75.84,3.72,II/II
S5755,Emma,Williams,Female,78.8,87.11,44.23,95.83,78.58,3.73,III/I
S5756,Maria,Davis,Male,69.84,41.85,43.9,82.94,59.69,2.02,II/I
S5757,Maria,Smith,Male,99.53,75.15,97.92,52.03,61.5,3.56,IV/I
S5758,Sara,Johnson,Male,94.09,75.67,49.11,50.74,87.94,2.92,I/I
S5759,Liam,Williams,Male,87.48,95.71,57.67,59.98,86.52,3.98,II/I
S5760,John,Smith,Male,76.87,57.19,86.06,65.91,91.96,2.97,III/I
S5761,John,Johnson,Female,73.1,56.73,64.58,74.23,96.65,3.97,III/II
S5762,Maria,Williams,Male,59.24,66.43,50.89,91.89,65.41,3.51,IV/II
S5763,Maria,Brown,Male,65.29,61.41,68.03,65.74,92.98,2.5,III/II
S5764,Omar,Williams,Female,88.7,84.18,74.14,68.83,83.3,3.08,I/II
S5765,Ali,Jones,Male,72.69,78.51,67.17,66.47,97.89,3.98,III/I
S5766,Omar,Williams,Male,94.11,85.54,95.14,50.45,63.6,3.72,IV/I
S5767,Omar,Jones,Male,57.4,89.2,57.08,97.76,63.48,2.19,I/II
S5768,Liam,Johnson,Female,75.42,95.38,79.68,56.95,85.21,3.41,I/II
S5769,John,Williams,Male,82.35,65.86,46.74,64.38,96.42,2.69,I/II
S5770,Liam,Johnson,Female,75.84,99.08,63.54,56.47,91.23,2.01,II/I
S5771,Liam,Johnson,Female,94.46,52.94,84.46,74.53,86.35,2.81,IV/I
S5772,Sara,Smith,Male,99.48,82.86,53.49,96.61,69.37,2.47,I/I
S5773,John,Johnson,Female,55.79,72.04,75.39,55.04,85.89,3.64,III/II
S5774,Ali,Johnson,Male,56.5,89.01,49.21,72.04,90.05,2.67,IV/II
S5775,Emma,Williams,Male,56.52,68.61,46.16,51.12,87.66,3.66,II/I
S5776,Maria,Williams,Male,84.06,87.04,71.39,88.54,83.84,2.0,I/I
S5777,Maria,Brown,Male,68.63,95.81,80.5,82.06,52.36,2.62,III/II
S5778,Ali,Smith,Male,86.67,83.94,46.8,84.98,82.99,2.48,IV/II
S5779,Liam,Johnson,Female,70.27,86.57,95.07,73.62,73.91,2.47,IV/I
S5780,Omar,Smith,Female,81.38,44.03,53.55,95.38,98.08,2.14,IV/II
S5781,Sara,Jones,Female,88.49,52.3,47.2,70.48,80.36,2.37,IV/I
S5782,Liam,Johnson,Female,77.41,98.46,52.16,75.7,80.41,3.11,III/I
S5783,Maria,Smith,Male,76.98,81.59,50.17,84.76,99.7,2.58,IV/II
S5784,Ahmed,Brown,Male,54.41,73.69,45.44,76.03,54.68,2.83,III/II
S5785,Omar,Brown,Female,70.54,62.02,87.87,59.47,63.82,2.75,III/II
S5786,Maria,Johnson,Male,77.29,42.66,69.73,65.85,82.8,3.75,IV/I
S5787,Ahmed,Jones,Female,73.1,62.15,63.31,54.61,65.76,3.81,III/II
S5788,Liam,Brown,Female,95.04,69.93,97.04,71.63,67.31,2.99,II/II
S5789,Ali,Brown,Female,95.33,52.69,62.26,80.47,94.63,2.66,III/I
S5790,Ali,Jones,Female,91.1,50.39,50.02,55.93,78.97,2.21,II/I
S5791,Omar,Smith,Male,68.76,70.5,56.44,81.53,55.14,3.91,IV/II
S5792,Maria,Brown,Male,85.86,75.15,54.34,94.64,65.54,2.12,II/I
S5793,John,Williams,Female,69.76,54.4,69.92,66.89,53.8,2.6,I/I
S5794,Ahmed,Davis,Female,61.63,75.24,57.49,61.1,77.81,2.6,II/I
S5795,Sara,Davis,Female,67.15,94.02,70.96,94.65,58.66,2.64,I/II
S5796,Maria,Brown,Female,53.55,68.39,80.16,84.6,92.86,2.33,III/II
S5797,Sara,Smith,Female,66.59,91.44,86.64,55.27,78.87,3.57,II/I
S5798,Maria,Smith,Male,73.04,95.64,82.61,70.41,52.97,2.24,I/I
S5799,John,Johnson,Female,97.77,45.54,52.34,83.7,65.04,3.27,I/I
S5800,John,Williams,Female,65.67,45.75,46.95,78.72,80.82,2.25,I/II
S5801,Omar,Smith,Male,95.12,68.56,72.55,80.93,66.77,2.14,I/I
S5802,Omar,Jones,Male,61.44,75.29,51.93,78.36,75.66,3.82,IV/I
S5803,John,Williams,Male,59.55,65.55,45.1,89.9,95.47,2.38,II/II
S5804,Emma,Davis,Male,75.95,59.59,71.63,66.02,67.5,3.64,IV/I
S5805,John,Williams,Male,83.63,78.46,59.61,85.42,66.79,3.09,III/II
S5806,Ali,Jones,Male,52.22,40.12,85.37,99.55,90.99,2.16,III/II
S5807,Ali,Brown,Male,61.05,98.08,58.85,69.5,65.94,3.91,III/II
S5808,Emma,Jones,Male,72.78,53.92,98.72,89.55,53.9,2.49,III/I
S5809,Liam,Jones,Male,66.55,95.03,85.51,62.31,59.05,3.72,II/I
S5810,Ahmed,Brown,Female,85.63,46.54,43.46,64.09,97.44,2.34,II/II
S5811,Liam,Brown,Male,75.56,54.29,70.53,96.74,96.66,3.71,II/I
S5812,Sara,Brown,Female,58.02,54.09,73.76,51.3,61.24,2.03,II/II
S5813,Liam,Brown,Female,94.72,99.77,81.72,60.87,77.68,3.02,II/I
S5814,Maria,Brown,Female,64.65,40.28,69.87,74.15,56.87,3.54,I/II
S5815,Liam,Jones,Female,86.56,78.38,69.01,70.09,83.73,3.87,IV/II
S5816,Maria,Johnson,Female,89.0,92.18,62.08,81.46,59.27,3.82,IV/I
S5817,Emma,Johnson,Female,98.16,80.34,56.29,59.64,52.49,3.64,I/I
S5818,Ali,Smith,Female,74.93,61.76,96.77,53.53,91.24,3.78,I/I
S5819,Omar,Johnson,Female,80.79,97.5,59.06,68.47,66.27,2.4,IV/I
S5820,Maria,Davis,Male,66.74,93.61,43.81,76.22,55.43,2.57,I/II
S5821,Ali,Johnson,Female,83.91,66.04,50.04,78.1,91.7,2.58,II/II
S5822,Ahmed,Jones,Female,73.17,74.4,91.44,80.07,88.12,2.75,IV/I
S5823,Sara,Brown,Female,71.88,98.05,75.2,77.43,84.19,2.79,III/I
S5824,Ahmed,Brown,Female,92.77,98.95,86.73,62.29,95.56,3.09,II/II
S5825,Emma,Jones,Male,52.51,66.99,88.53,88.23,74.46,2.32,I/I
S5826,Liam,Davis,Female,94.1,90.84,89.39,54.39,56.4,3.38,III/I
S5827,Liam,Johnson,Male,92.6,58.12,73.04,59.92,53.07,2.34,II/I
S5828,John,Jones,Male,75.32,62.31,50.63,86.97,65.92,2.62,III/I
